timestamp,equity
2025-04-01T11:00:00+00:00,11315.18637913946
2025-04-04T10:00:00+00:00,11360.628894718335
2025-04-04T09:00:00+00:00,11406.253910359774
2025-04-06T17:30:00+00:00,11451.878926001214
2025-04-06T17:45:00+00:00,11497.68644170522
2025-04-06T18:00:00+00:00,11543.677187472042
2025-04-06T18:15:00+00:00,11589.85189622193
2025-04-06T18:30:00+00:00,11636.211303806816
2025-04-06T18:45:00+00:00,11589.66645859159
2025-04-06T19:00:00+00:00,11543.307792757223
2025-04-06T19:15:00+00:00,11589.481023928254
2025-04-06T19:30:00+00:00,11635.838948023968
2025-04-06T20:30:00+00:00,11589.29559223187
2025-04-06T20:45:00+00:00,11635.652774600798
2025-04-06T23:00:00+00:00,11589.110163502395
2025-04-06T23:15:00+00:00,11635.466604156405
2025-04-08T17:15:00+00:00,11682.008470573031
2025-04-09T17:15:00+00:00,11635.466604156407
2025-04-09T17:30:00+00:00,11589.110163502399
2025-04-09T17:45:00+00:00,11635.652774600803
2025-04-09T18:00:00+00:00,11682.382303816066
2025-04-09T18:15:00+00:00,11635.83894802397
2025-04-20T10:30:00+00:00,11589.295592231874
2025-04-20T10:30:00+00:00,11542.938409862947
2025-04-20T10:45:00+00:00,11496.766656223495
2025-04-20T10:45:00+00:00,11450.7795895986
2025-04-20T10:45:00+00:00,11404.976471240205
2025-04-20T14:00:00+00:00,11450.596377125166
2025-04-20T14:00:00+00:00,11496.398762633668
2025-04-20T14:00:00+00:00,11542.384357684203
2025-04-20T12:15:00+00:00,11588.55389511494
2025-04-20T12:15:00+00:00,11634.908110695398
2025-04-21T00:15:00+00:00,11681.63464929257
2025-04-21T00:30:00+00:00,11728.548844671253
2025-04-21T00:45:00+00:00,11681.821558437503
2025-04-21T01:30:00+00:00,11635.28043669074
2025-04-21T01:45:00+00:00,11588.924737739782
2025-04-21T02:15:00+00:00,11542.753722848389
2025-04-21T02:15:00+00:00,11496.766656223495
2025-04-21T02:15:00+00:00,11450.96280500348
2025-04-21T05:45:00+00:00,11405.341439246495
2025-04-21T03:00:00+00:00,11359.90183191882
2025-04-21T05:45:00+00:00,11314.643258883287
2025-04-21T04:30:00+00:00,11360.083593256313
2025-04-21T05:45:00+00:00,11314.824296072025
2025-04-22T13:30:00+00:00,11360.265357502032
2025-04-22T14:30:00+00:00,11315.005336157403
2025-04-22T14:00:00+00:00,11360.447124656028
2025-04-22T14:30:00+00:00,11406.071410297218
2025-04-22T15:00:00+00:00,11360.628894718344
